ABV71708.1	ABV71708.1
ASC49284.1	AKG93737.1
ASC49284.1	AKG93674.1
ASC49284.1	AKG93617.1
ASC49284.1	AKP16708.1
ASC49284.1	AID68212.1
ASC49284.1	AFY23240.1
ASC49284.1	QOP74876.1
ASC49284.1	AFR53043.1
ASC49284.1	ARS03590.1
ASC49284.1	BAH22650.1
ASC49284.1	AKG93736.1
ASC49284.1	AKG93673.1
ASC49284.1	AKG93614.1
ASC49284.1	AKP16705.1
ASC49284.1	AFY23239.1
ASC49284.1	ACS74766.1
ASC49284.1	ACY82522.1
ASC49284.1	QOP74856.1
ASC49284.1	ARS03589.1
ASC49284.1	BAH22649.1
ASC49284.1	AKG93735.1
ASC49284.1	AKG93668.1
ASC49284.1	AKG93613.1
ASC49284.1	AKP16704.1
ASC49284.1	ACY82521.1
ASC49284.1	QOP74837.1
ASC49284.1	AKG93781.1
ASC49284.1	AKG93733.1
ASC49284.1	AKG93667.1
ASC49284.1	AKG93612.1
ASC49284.1	QOP74836.1
ASC49284.1	AKG93780.1
ASC49284.1	AKG93732.1
ASC49284.1	AKG93666.1
ASC49284.1	AKG93611.1
ASC49284.1	QOP74829.1
ASC49284.1	AKG93779.1
ASC49284.1	AKG93731.1
ASC49284.1	AKG93665.1
ASC49284.1	AKG93607.1
ASC49284.1	BAL42429.1
ASC49284.1	QOP74816.1
ASC49284.1	AKG93778.1
ASC49284.1	AKG93730.1
ASC49284.1	AKG93662.1
ASC49284.1	AKG93597.1
ASC49284.1	BAL42428.1
ASC49284.1	ABG54327.1
ASC49284.1	ACV20884.1
ASC49284.1	UHW95945.1
ASC49284.1	Q3YPH4.1
ASC49284.1	QOP74793.1
ASC49284.1	AKG93777.1
ASC49284.1	AKG93729.1
ASC49284.1	AKG93661.1
ASC49284.1	AKG93595.1
ASC49284.1	AID68258.1
ASC49284.1	AFX73318.1
ASC49284.1	AFU35707.1
ASC49284.1	ACV20880.1
ASC49284.1	AAY45699.1
ASC49284.1	ACG75867.1
ASC49284.1	ABG77285.1
ASC49284.1	UHW95944.1
ASC49284.1	QOP74792.1
ASC49284.1	AKG93776.1
ASC49284.1	AKG93727.1
ASC49284.1	AKG93660.1
ASC49284.1	AKG93594.1
ASC49284.1	AID68257.1
ASC49284.1	AFX73317.1
ASC49284.1	AFU35706.1
ASC49284.1	ABF50816.1
ASC49284.1	ACV20877.1
ASC49284.1	AAY45698.1
ASC49284.1	ACG75866.1
ASC49284.1	ABG77284.1
ASC49284.1	AKG93775.1
ASC49284.1	AKG93726.1
ASC49284.1	AKG93659.1
ASC49284.1	AKG93593.1
ASC49284.1	AIZ00501.1
ASC49284.1	AFX73316.1
ASC49284.1	ACV20875.1
ASC49284.1	AZP73835.1
ASC49284.1	AKG93774.1
ASC49284.1	AKG93725.1
ASC49284.1	AKG93654.1
ASC49284.1	AIZ00500.1
ASC49284.1	AID68249.1
ASC49284.1	AFX73315.1
ASC49284.1	ACP39933.1
ASC49284.1	ABR26299.1
ASC49284.1	BDB39353.1
ASC49284.1	AKG93773.1
ASC49284.1	AKG93712.1
ASC49284.1	AKG93653.1
ASC49284.1	AFX73312.1
ASC49284.1	AFU35699.1
ASC49284.1	ABR26298.1
ASC49284.1	ABQ57493.1
ASC49284.1	BDB39352.1
ASC49284.1	AKG93762.1
ASC49284.1	AKG93711.1
ASC49284.1	AKG93652.1
ASC49284.1	AID68246.1
ASC49284.1	AFX73311.1
ASC49284.1	AFU35698.1
ASC49284.1	ACP39929.1
ASC49284.1	ABR26286.1
ASC49284.1	ABQ57492.1
ASC49284.1	AKG93761.1
ASC49284.1	AKG93709.1
ASC49284.1	AKG93651.1
ASC49284.1	AID68245.1
ASC49284.1	AFX73302.1
ASC49284.1	ACP39928.1
ASC49284.1	ABR26275.1
ASC49284.1	AKG93760.1
ASC49284.1	AKG93702.1
ASC49284.1	AKG93646.1
ASC49284.1	AFX73301.1
ASC49284.1	AGL08707.1
ASC49284.1	AFU35674.1
ASC49284.1	ABR26274.1
ASC49284.1	AKG93759.1
ASC49284.1	AKG93701.1
ASC49284.1	AKG93645.1
ASC49284.1	AIL23581.1
ASC49284.1	AID68239.1
ASC49284.1	AGL08706.1
ASC49284.1	ABR26271.1
ASC49284.1	ABZ91970.1
ASC49284.1	ABE73069.1
ASC49284.1	AQU14381.1
ASC49284.1	AKG93758.1
ASC49284.1	AKG93696.1
ASC49284.1	AKG93644.1
ASC49284.1	ABK32026.1
ASC49284.1	AIL23580.1
ASC49284.1	AID68235.1
ASC49284.1	AGL08703.1
ASC49284.1	AEW07386.1
ASC49284.1	ABR26270.1
ASC49284.1	ABE73068.1
ASC49284.1	AKG93757.1
ASC49284.1	AKG93695.1
ASC49284.1	AKG93643.1
ASC49284.1	ABK32025.1
ASC49284.1	AGL08702.1
ASC49284.1	AEY83551.1
ASC49284.1	BDB39346.1
ASC49284.1	YP_003799998.1
ASC49284.1	AKG93756.1
ASC49284.1	AKG93692.1
ASC49284.1	AKG93642.1
ASC49284.1	AIL23576.1
ASC49284.1	AGL08696.1
ASC49284.1	AFU35611.1
ASC49284.1	AEY83550.1
ASC49284.1	BDB39345.1
ASC49284.1	AQU14377.1
ASC49284.1	AND46442.1
ASC49284.1	AKG93755.1
ASC49284.1	AKG93691.1
ASC49284.1	AKG93641.1
ASC49284.1	AID68232.1
ASC49284.1	AGL08695.1
ASC49284.1	AFU35610.1
ASC49284.1	AEY83549.1
ASC49284.1	BDB39338.1
ASC49284.1	AVI59251.1
ASC49284.1	AND46441.1
ASC49284.1	AKG93753.1
ASC49284.1	AKG93690.1
ASC49284.1	AKG93634.1
ASC49284.1	AID68231.1
ASC49284.1	AGL08694.1
ASC49284.1	AEY83548.1
ASC49284.1	ACX47170.1
ASC49284.1	BAH56376.1
ASC49284.1	AVI59250.1
ASC49284.1	AUN34381.1
ASC49284.1	AKG93750.1
ASC49284.1	AKG93689.1
ASC49284.1	AKG93633.1
ASC49284.1	AEY83546.1
ASC49284.1	ACX47169.1
ASC49284.1	BAH56380.1
ASC49284.1	AUN34380.1
ASC49284.1	AND46438.1
ASC49284.1	AKG93749.1
ASC49284.1	AKG93688.1
ASC49284.1	AKG93632.1
ASC49284.1	AID68227.1
ASC49284.1	AEY83545.1
ASC49284.1	BDB39317.1
ASC49284.1	AND46437.1
ASC49284.1	AKG93748.1
ASC49284.1	AKG93687.1
ASC49284.1	AKG93631.1
ASC49284.1	AID68226.1
ASC49284.1	AGZ61939.1
ASC49284.1	AEY83544.1
ASC49284.1	AJE63443.1
ASC49284.1	AUF34946.1
ASC49284.1	AJE63444.1
ASC49284.1	AJE63440.1
ASC49284.1	ASW21302.1
ASC49284.1	AJE63439.1
ASC49284.1	AJD85772.1
ASC49284.1	AJD85771.1
ASC49284.1	YP_009508787.1
ASC49284.1	QPL20081.1
ASC49284.1	QPL20080.1
ASC49284.1	YP_009508788.1
ASC49284.1	ASW21303.1
ASC49284.1	ANN02912.1
ASC49284.1	YP_009259491.1
ASC49284.1	QTZ83141.2
ASC49284.1	AGI99541.1
ASC49284.1	AUF34945.1
ASC49284.1	P07297.1
ASC49284.1	QPO14347.1
ASC49284.1	YP_009508183.1
ASC49284.1	AET79240.1
ASC49284.1	QPO14351.1
ASC49284.1	ACR15791.1
ASC49284.1	ADH44726.1
ASC49284.1	ADH44722.1
ASC49284.1	ADH44721.1
ASC49284.1	ACR15787.1
ASC49284.1	ACR15786.1
ASC49284.1	C1IWT2.1
ASC49284.1	AJC01338.1
ASC49284.1	AJC01337.1
ASC49284.1	AVI59267.1
ASC49284.1	AVI59266.1
ASC49284.1	5US7
ASC49284.1	ADD39268.1
ASC49284.1	ADD39267.1
ASC49284.1	ACR15792.1
ANG55948.1	ANG55948.1
ANG55948.1	QVW56796.1
ADE35119.1	ADE35119.1
ABN45788.1	ABN45788.1
QTE04021.1	QTE04021.1
QTE04021.1	QTE03922.1
QTE04021.1	QVW56803.1
QTE03793.1	QTE03793.1
QPD02156.1	QPD02156.1
QPD02156.1	QPD02160.1
QPD02156.1	QPD02159.1
QPD02156.1	QPD02161.1
QPD02156.1	QPD02157.1
QPD02156.1	QPD02155.1
QPD02156.1	QPD02154.1
QPD02156.1	ABX79933.1
QPD02156.1	ABX79937.1
QPD02156.1	QPD02163.1
QPD02156.1	QPD02158.1
QPD02156.1	QQD79787.1
QPD02156.1	QDQ17817.1
QPD02156.1	AZR43682.1
QPD02156.1	AQH32562.1
QPD02156.1	APX44033.1
QPD02156.1	ALJ57151.1
QPD02156.1	AHB63527.1
QPD02156.1	AZR43681.1
QPD02156.1	AQH32561.1
QPD02156.1	AEO12138.1
QPD02156.1	AHA43238.1
QPD02156.1	AJP08016.1
QPD02156.1	AHB63526.1
QPD02156.1	QDQ17815.1
QPD02156.1	AZR43678.1
QPD02156.1	AEO12137.1
QPD02156.1	AHA43237.1
QPD02156.1	AEO12136.1
QPD02156.1	AHA43236.1
QPD02156.1	AHX03039.1
QPD02156.1	AHB63524.1
QPD02156.1	QII57792.1
QPD02156.1	QDQ17813.1
QPD02156.1	AXZ96292.1
QPD02156.1	AHA43235.1
QPD02156.1	AHB63522.1
QPD02156.1	QQM19071.1
QPD02156.1	QDQ17812.1
QPD02156.1	AZR43675.1
QPD02156.1	AXZ96288.1
QPD02156.1	AVZ23595.1
QPD02156.1	AHA43233.1
QPD02156.1	AKC54394.1
QPD02156.1	AHN49640.1
QPD02156.1	AHB63521.1
QPD02156.1	QQM19045.1
QPD02156.1	AZR43674.1
QPD02156.1	AXZ96282.1
QPD02156.1	AFU92724.1
QPD02156.1	QLF98433.1
QPD02156.1	QDQ17809.1
QPD02156.1	AZR43673.1
QPD02156.1	AMH87225.1
QPD02156.1	AFZ92930.1
QPD02156.1	AFW90079.1
QPD02156.1	QDQ17808.1
QPD02156.1	AZR43670.1
QPD02156.1	AVP12445.1
QPD02156.1	ACF72880.1
QPD02156.1	AMH87224.1
QPD02156.1	AFZ92928.1
QPD02156.1	AFW90078.1
QPD02156.1	QDQ17803.1
QPD02156.1	AVR59186.1
QPD02156.1	AVP12444.1
QPD02156.1	AFZ92927.1
QPD02156.1	AFW90077.1
QPD02156.1	QDQ17802.1
QPD02156.1	AIN76404.1
QPD02156.1	AFZ92926.1
QPD02156.1	AFW90076.1
QPD02156.1	AZR43667.1
QPD02156.1	AIW00409.1
QPD02156.1	AIN76403.1
QPD02156.1	AFZ92925.1
QPD02156.1	AFW90075.1
QPD02156.1	AVX28403.1
QPD02156.1	AIW00404.1
QPD02156.1	AIN76400.1
QPD02156.1	AFZ92924.1
QPD02156.1	AFU34412.1
QPD02156.1	QYV98474.1
QPD02156.1	AIW00401.1
QPD02156.1	AIN76399.1
QPD02156.1	AFZ92923.1
QPD02156.1	QCQ67755.1
QPD02156.1	AZR43664.1
QPD02156.1	AIW00392.1
QPD02156.1	AIN76398.1
QPD02156.1	AFZ84668.1
QPD02156.1	AFU34410.1
QPD02156.1	QCQ67754.1
QPD02156.1	AVX28399.1
QPD02156.1	AIW00390.1
QPD02156.1	APU53326.1
QPD02156.1	AFU34409.1
QPD02156.1	QCQ67753.1
QPD02156.1	AVX28397.1
QPD02156.1	AIW00389.1
QPD02156.1	AIN76395.1
QPD02156.1	AVX28393.1
QPD02156.1	AQH32578.1
QPD02156.1	APU53324.1
QPD02156.1	AFU34407.1
QPD02156.1	QZM07356.1
QPD02156.1	AVX28391.1
QPD02156.1	AQH32577.1
QPD02156.1	AHZ00689.1
QPD02156.1	AFU34406.1
QPD02156.1	QZM07355.1
QPD02156.1	AVX28390.1
QPD02156.1	AQH32576.1
QPD02156.1	AHZ00688.1
QPD02156.1	AFU34404.1
QPD02156.1	AHU88050.1
QPD02156.1	AZR43694.1
QPD02156.1	AVX28385.1
QPD02156.1	AQH32575.1
QPD02156.1	AFU34403.1
QPD02156.1	AHU88046.1
QPD02156.1	QZM07353.1
QPD02156.1	AZR43693.1
QPD02156.1	AQH32574.1
QPD02156.1	AFU34402.1
QPD02156.1	QRZ20358.1
QPD02156.1	AZR43692.1
QPD02156.1	AQH32573.1
QPD02156.1	AFU34401.1
QPD02156.1	QRZ20357.1
QPD02156.1	AZR43691.1
QPD02156.1	AVX28381.1
QPD02156.1	AQH32571.1
QPD02156.1	AGI42665.1
QPD02156.1	QRZ20356.1
QPD02156.1	AZR43690.1
QPD02156.1	AVX28380.1
QPD02156.1	AGT95853.1
QPD02156.1	AGI42664.1
QPD02156.1	QRZ20355.1
QPD02156.1	AQH32569.1
QPD02156.1	AGT95852.1
QPD02156.1	AGI42663.1
QPD02156.1	QBO24458.1
QPD02156.1	AZR43688.1
QPD02156.1	AVX28378.1
QPD02156.1	AQH32568.1
QPD02156.1	AGI42662.1
QPD02156.1	AQH32567.1
QPD02156.1	AGI42661.1
QPD02156.1	AQH32566.1
QPD02156.1	AJP08021.1
QPD02156.1	AHD26883.1
QPD02156.1	AGI42659.1
QPD02156.1	AEH41454.1
QPD02156.1	QRZ20350.1
QPD02156.1	APX44036.1
QPD02156.1	ALJ57159.1
QPD02156.1	AHD26882.1
QPD02156.1	QRZ20349.1
QPD02156.1	AQH32564.1
QPD02156.1	ALJ57158.1
QPD02156.1	AHD26881.1
QPD02156.1	QRZ20348.1
QPD02156.1	QDQ17818.1
QPD02156.1	AZR43683.1
QPD02156.1	AQH32563.1
QPD02156.1	ALJ57154.1
QPD02156.1	AJP08018.1
QPD02156.1	AHD26880.1
QPD02156.1	QQD79790.1
QPD02156.1	QBX89633.1
QPD02156.1	QQD79788.1
QPD02156.1	CAC88559.1
QPD02156.1	APG31643.1
QPD02156.1	AJP08015.1
QPD02156.1	AJP08001.1
QPD02156.1	QJW82868.1
QPD02156.1	QJW82867.1
QPD02156.1	QJW82866.1
QPD02156.1	APG31645.1
QPD02156.1	QPC80466.1
QPD02156.1	QOI91675.1
QPD02156.1	AJP08014.1
QPD02156.1	AZR43676.1
QPD02156.1	AFC98397.1
QPD02156.1	QQD79789.1
QPD02156.1	QIL87612.1
QPD02156.1	QIL87607.1
QPD02156.1	UGS86297.1
QPD02156.1	ARD09181.1
QPD02156.1	ARD09180.1
QPD02156.1	AZR43684.1
QPD02156.1	QBX89658.1
QPD02156.1	QBX89650.1
QPD02156.1	QBX89643.1
QPD02156.1	QBX89646.1
QOW17634.1	QOW17634.1
QMI57800.1	QMI57800.1
QMI57800.1	QMI57872.1
QMI57800.1	QMI57815.1
ALG35747.1	ALG35747.1
ALG35747.1	QTE18643.1
ALG35747.1	AYX42282.1
AFY12591.1	AFY12591.1
AFY12591.1	AHG06299.1
AFY12591.1	ALK82451.1
AFY12591.1	AHG06303.1
AFY12591.1	AHG06298.1
AFY12591.1	AHG06301.1
AFY12591.1	AHG06300.1
AFY12591.1	QEL09308.1
AFY12591.1	QPC80470.1
AFY12591.1	QJW82869.1
AFY12591.1	QPC80469.1
AFY12591.1	AOW44075.1
AFY12591.1	AOW44076.1
AGV52090.1	AGV52090.1
AGV52090.1	ACX33650.1
AGV52090.1	AGV52122.1
AGV52090.1	AGV52120.1
AGV52090.1	AGV52118.1
AGV52090.1	AGV52116.1
AGV52090.1	AGT28122.1
AGV52090.1	AGV52110.1
AGV52090.1	ACX47325.1
AGV52090.1	ACX47323.1
AGV52090.1	AGT28174.1
AGV52090.1	AGV52096.1
AGV52090.1	ACX47321.1
AGV52090.1	AGV52092.1
AGV52090.1	ACX47315.1
AGV52090.1	ACX47313.1
AGV52090.1	AGV52134.1
AGV52090.1	AGV52132.1
AGV52090.1	AGV52130.1
AGV52090.1	AAF65250.1
AGV52090.1	AGV52128.1
AGV52090.1	AGV52126.1
AGA19588.1	AGA19588.1
AGA19588.1	QWE79130.1
AGA19588.1	QBE90353.1
AGA19588.1	QBE90350.1
AGA19588.1	QBE90347.1
AGA19588.1	QGV12762.1
AGA19588.1	QGV12760.1
AGA19588.1	QGV12756.1
AGA19588.1	QWE79127.1
AGA19588.1	QJF54122.1
AAL57887.1	AAL57887.1
DAC81461.1	DAC81461.1
QIC35233.1	QIC35233.1
QGL40398.1	QGL40398.1
QGL40398.1	AXQ03937.1
QGL40398.1	QGL40397.1
QGL40398.1	QGL40396.1
QGL40398.1	QGL40394.1
QBA84938.1	QBA84938.1
QBA84861.1	QBA84861.1
QBA84861.1	QYW06832.1
QBA84763.1	QBA84763.1
QBG49546.1	QBG49546.1
QBG49546.1	QBG49548.1
QBG49546.1	AIW65510.1
QBG49546.1	AIW65519.1
QBG49546.1	AIW65518.1
QBG49546.1	AIW65517.1
QBG49546.1	AIW65516.1
QAY29279.1	QAY29279.1
APQ44729.1	APQ44729.1
ATE46002.1	ATE46002.1
ARI46488.1	ARI46488.1
ARI46488.1	QOD39492.1
ARI46488.1	QTE04112.1
ASS83771.1	ASS83771.1
ASS83771.1	AFU35590.1
ASS83771.1	ABS19598.1
ASS83771.1	ABS19597.1
ASS83771.1	ABS19595.1
ASS83771.1	ABS19594.1
ASS83771.1	ABS19590.1
ASS83771.1	ABS19589.1
ASS83771.1	ABS19584.1
ASS83771.1	ABS19583.1
ASS83771.1	AFU35597.1
ASS83771.1	QTE03782.1
SCW21040.1	SCW21040.1
SCW21040.1	SCW21041.1
ACF17839.1	ACF17839.1
ACF17839.1	ACF17840.1
ADZ28507.1	ADZ28507.1
ADM26651.1	ADM26651.1
ADM26651.1	ADM26652.1
ADM26651.1	AVA07430.1
ADM26651.1	ADM26650.1
ADM26651.1	ADM26649.1
AVR52688.1	AVR52688.1
AVR52688.1	AVR52691.1
AIF74214.1	AIF74214.1
SCW21036.1	SCW21036.1
SCW21036.1	BAP28806.1
SCW21036.1	BAP28803.1
SCW21036.1	BAP28800.1
SCW21036.1	BAP28797.1
SCW21036.1	BAP28796.1
SCW21036.1	BAT31780.1
SCW21036.1	BAT31775.1
SCW21036.1	BAT31763.1
SCW21036.1	BAP28831.1
SCW21036.1	BAP28827.1
SCW21036.1	BAP28826.1
SCW21036.1	BAP28809.1
ACC95818.1	ACC95818.1
ACC95818.1	ACC95819.1
ACW84341.1	ACW84341.1
AKI88075.1	AKI88075.1
AKI88075.1	AHK27122.1
AKI88075.1	AHK27102.1
AKI88075.1	AHK27100.1
AKI88075.1	AHK27116.1
AKI88075.1	AHK27097.1
AKI88075.1	AHK27104.1
AKI88075.1	AHK27089.1
AKI88075.1	AHK27088.1
AKI88075.1	AHK27087.1
AKI88075.1	AHK27078.1
AKI88075.1	AHK27077.1
AKI88075.1	AHK27128.1
AKI88075.1	AHK27119.1
AKI88075.1	AHK27115.1
AKI88075.1	AHK27072.1
AKI88075.1	AHK27101.1
AKI88075.1	AHK27096.1
AKI88075.1	AHK27094.1
AKI88075.1	AHK27124.1
AKI88075.1	AHK27123.1
AKI88075.1	AHK27117.1
AKI88075.1	AHK27080.1
AKI88075.1	AHK27110.1
AKI88075.1	AHK27114.1
ALL74043.1	ALL74043.1
ALL74043.1	NP_874378.1
AJF11785.1	AJF11785.1
AKA44550.1	AKA44550.1
AKA44550.1	QJB76090.1
AKA44550.1	YP_009046826.1
AKA44550.1	AKA44574.1
AKA44550.1	AKA44562.1
AKA44550.1	AKA44558.1
AKA44550.1	AKA44554.1
AKA44550.1	QJB76085.1
AGQ46671.1	AGQ46671.1
AGQ46671.1	ART91095.1
AGQ46671.1	QEM23354.1
AGQ46671.1	QEE59937.1
AGQ46671.1	QEE59927.1
AGQ46671.1	ART91086.1
AGQ46671.1	ART91085.1
AGQ46671.1	ART91106.1
AGQ46671.1	ATW63838.1
AGQ46671.1	ART91096.1
AGQ46671.1	AGW82411.1
AGQ46671.1	AGQ46678.1
AGQ46671.1	AGQ46677.1
AGQ46671.1	AGQ46676.1
AGQ46671.1	AGA83666.1
AGQ46671.1	AGA83665.1
AGQ46671.1	AEO14217.1
AGQ46671.1	AEI91116.1
AGQ46671.1	ART91104.1
AGQ46671.1	AKP55594.1
AGQ46671.1	AGW82416.1
AGA19589.1	AGA19589.1
AGA19589.1	UAJ21538.1
AGA19589.1	QBA84428.1
AAG48329.1	AAG48329.1
AAG48329.1	AGF33889.1
AAG48329.1	AAG48330.1
AKO22258.1	AKO22258.1
AFU35598.1	AFU35598.1
AFU35598.1	AFU35599.1
QMI57879.1	QMI57879.1
QMI57814.1	QMI57814.1
QMI57814.1	QMI57816.1
QMI57814.1	QMI57869.1
QMI57814.1	QMI57891.1
QKE54999.1	QKE54999.1
QKE54966.1	QKE54966.1
QKE54933.1	QKE54933.1
AXB34861.1	AXB34861.1
AXB34861.1	AXB34865.1
AXB34861.1	ARB18038.1
AXB34861.1	ADM26656.1
AXB34861.1	AXB34900.1
AXB34861.1	AXB34890.1
AXB34861.1	AXB34886.1
AXB34861.1	AXB34884.1
AFH02762.2	AFH02762.2
AEJ07635.1	AEJ07635.1
AEJ07635.1	AEJ07629.1
AEJ07635.1	AEJ07621.1
AEJ07635.1	AEJ07607.1
AEJ07635.1	AEJ07603.1
AEJ07635.1	AEJ07643.1
AEI99204.1	AEI99204.1
AEI99204.1	AEI99206.1
AEI99204.1	AEI99202.1
AEI99204.1	AEI99200.1
AEI99204.1	AEI99198.1
AEI99204.1	AEI99196.1
AEI99204.1	AEI99194.1
AEI99204.1	AEI99176.1
AEI99204.1	AEI99174.1
AEI99204.1	AYN07229.1
ADI48256.1	ADI48256.1
ABP88826.1	ABP88826.1
AAT84693.1	AAT84693.1
AKI82158.1	AKI82158.1
AGL34169.1	AGL34169.1
AGL34169.1	AGL34170.1
AGL34169.1	AGL34168.1
AGL34169.1	AGC82129.1
AGL34169.1	AGL34176.1
AGL34169.1	AGL34174.1
AGL34169.1	AGL34171.1
AGL34169.1	QCI56492.1
AGL34169.1	AGL34177.1
AGL34169.1	AGL34175.1
AGL34169.1	AGL34173.1
AGL34169.1	AGL34172.1
AEM05828.1	AEM05828.1
CAC80578.1	CAC80578.1
CAC80578.1	QOI16223.1
CAC80578.1	QNJ89802.1
CAC80578.1	AAS98856.1
CAC80578.1	ALK02608.1
CAC80578.1	QOI16285.1
CAC80578.1	SFZ69974.1
CAC80578.1	AKV63149.1
CAC80578.1	CBM06508.1
CAC80578.1	CAX65347.1
CAC80578.1	QNQ18161.1
CAC80578.1	AAS98852.1
CAC80578.1	ALK02602.1
CAC80578.1	AKV63135.1
CAC80578.1	CAX65175.1
CAC80578.1	QOI16217.1
CAC80578.1	QNQ18159.1
CAC80578.1	ASU09658.1
CAC80578.1	SFZ69970.1
CAC80578.1	AAS98850.1
CAC80578.1	ALK02592.1
CAC80578.1	QNQ18157.1
CAC80578.1	ACX33651.1
CAC80578.1	ABX54626.1
CAC80578.1	CAX65325.1
CAC80578.1	CAC80562.1
CAC80578.1	QOI16279.1
CAC80578.1	ASU09656.1
CAC80578.1	SFZ69960.1
CAC80578.1	AAS98846.1
CAC80578.1	AAT84690.1
CAC80578.1	ALK02774.1
CAC80578.1	ABX54624.1
CAC80578.1	CAC80558.1
CAC80578.1	QYC62024.1
CAC80578.1	QOI16277.1
CAC80578.1	ACX33649.1
CAC80578.1	ALK02764.1
CAC80578.1	CBM06486.1
CAC80578.1	ASU09636.1
CAC80578.1	ALK02760.1
CAC80578.1	ALK02571.1
CAC80578.1	ABX54620.1
CAC80578.1	CAX65295.1
CAC80578.1	QYC62022.1
CAC80578.1	AAS98842.1
CAC80578.1	ACX33647.1
CAC80578.1	AAL91032.1
CAC80578.1	CBM06484.1
CAC80578.1	CAX65293.1
CAC80578.1	CAC80554.1
CAC80578.1	QOI16205.1
CAC80578.1	ASU09602.1
CAC80578.1	ALK02750.1
CAC80578.1	ABX54618.1
CAC80578.1	QYC62018.1
CAC80578.1	ASU09598.1
CAC80578.1	SFZ69942.1
CAC80578.1	AAS98840.1
CAC80578.1	ACX33645.1
CAC80578.1	ALK02726.1
CAC80578.1	CAX65287.1
CAC80578.1	SFZ69936.1
CAC80578.1	ACF17850.1
CAC80578.1	AAL91028.1
CAC80578.1	CBM06564.1
CAC80578.1	QOI16267.1
CAC80578.1	QOI16201.1
CAC80578.1	ASU09594.1
CAC80578.1	AAS98881.1
CAC80578.1	ACX47324.1
CAC80578.1	ACX33643.1
CAC80578.1	QOI16199.1
CAC80578.1	ABX54610.1
CAC80578.1	CAX65431.1
CAC80578.1	SFZ69920.1
CAC80578.1	AAS98879.1
CAC80578.1	ACX47322.1
CAC80578.1	AAL91022.1
CAC80578.1	CBM06546.1
CAC80578.1	ABX54608.1
CAC80578.1	CAX65419.1
CAC80578.1	CAX65271.1
CAC80578.1	QOI16261.1
CAC80578.1	QOI16197.1
CAC80578.1	AAL91018.1
CAC80578.1	ALK02702.1
CAC80578.1	AII99375.1
CAC80578.1	CAX65269.1
CAC80578.1	SFZ69902.1
CAC80578.1	AAS98877.1
CAC80578.1	ACX47320.1
CAC80578.1	CBM06542.1
CAC80578.1	ABX54604.1
CAC80578.1	QOI16259.1
CAC80578.1	SFZ69896.1
CAC80578.1	AII99373.1
CAC80578.1	ABX54602.1
CAC80578.1	CAX65405.1
CAC80578.1	QOI16257.1
CAC80578.1	QOI16191.1
CAC80578.1	AVR52698.1
CAC80578.1	AAS98875.1
CAC80578.1	ACX47314.1
CAC80578.1	ALK02682.1
CAC80578.1	CAX65241.1
CAC80578.1	QOI16189.1
CAC80578.1	AVR52696.1
CAC80578.1	SFZ69882.1
CAC80578.1	AIG52072.1
CAC80578.1	AII99371.1
CAC80578.1	CBM06536.1
CAC80578.1	CAX65237.1
CAC80578.1	QNN89029.1
CAC80578.1	AZP56645.1
CAC80578.1	ACX47312.1
CAC80578.1	AII99369.1
CAC80578.1	ABX54596.1
CAC80578.1	QOI16245.1
CAC80578.1	QOI16185.1
CAC80578.1	AVR52694.1
CAC80578.1	AAS98872.1
CAC80578.1	ACX47308.1
CAC80578.1	CBM06532.1
CAC80578.1	ABX54668.1
CAC80578.1	CAX65389.1
CAC80578.1	QOI16243.1
CAC80578.1	SFZ69870.1
CAC80578.1	AAQ23137.1
CAC80578.1	ACX47306.1
CAC80578.1	CEJ95826.1
CAC80578.1	ALK02660.1
CAC80578.1	AII99367.1
CAC80578.1	ABX54590.1
CAC80578.1	CAX65233.1
CAC80578.1	CAC80614.1
CAC80578.1	AZP56641.1
CAC80578.1	SFZ69990.1
CAC80578.1	AAS98870.1
CAC80578.1	ACX47304.1
CAC80578.1	ALK02656.1
CAC80578.1	AII99365.1
CAC80578.1	CBM06530.1
CAC80578.1	CAX65385.1
CAC80578.1	QQS74754.1
CAC80578.1	QOI16175.1
CAC80578.1	ACX47300.1
CAC80578.1	CEJ95807.1
CAC80578.1	AII99363.1
CAC80578.1	CBM06528.1
CAC80578.1	ABX54664.1
CAC80578.1	AAT84706.1
CAC80578.1	CAC80610.1
CAC80578.1	QQS74752.1
CAC80578.1	AVR52689.1
CAC80578.1	SFZ69988.1
CAC80578.1	AAS98868.1
CAC80578.1	ACX47296.1
CAC80578.1	AII99361.1
CAC80578.1	CBM06524.1
CAC80578.1	ABX54582.1
CAC80578.1	CAX65379.1
CAC80578.1	CAX65217.1
CAC80578.1	SFZ69986.1
CAC80578.1	ALK02648.1
CAC80578.1	ABX54660.1
CAC80578.1	ABX54578.1
CAC80578.1	QOI16235.1
CAC80578.1	QOI16167.1
CAC80578.1	SFZ69984.1
CAC80578.1	AAS98866.1
CAC80578.1	AII99359.1
CAC80578.1	CAX65377.1
CAC80578.1	QNJ89808.1
CAC80578.1	AVR52686.1
CAC80578.1	ABE26936.1
CAC80578.1	CBM06516.1
CAC80578.1	ABX54658.1
CAC80578.1	ABX54572.1
CAC80578.1	AAT84702.1
CAC80578.1	QOI16289.1
CAC80578.1	QOI16163.1
CAC80578.1	QNQ18167.1
CAC80578.1	QNJ89806.1
CAC80578.1	SFZ69980.1
CAC80578.1	ALK02628.1
CAC80578.1	AII99355.1
CAC80578.1	CAX65375.1
